id_atendimento,id_cliente,id_funcionario,unidade,servico,valor,data,forma_pagamento
16293,14,30,Asa Norte,Sobrancelha,30.58,2024-11-22,Dinheiro
16294,573,29,Taguatinga,Sobrancelha,31.26,2025-09-21,Dinheiro
16295,2044,17,Ceilândia,Sobrancelha,28.92,2024-05-14,Dinheiro
16296,710,35,Taguatinga,Sobrancelha,27.64,2026-02-03,Dinheiro
16297,2439,10,Asa Norte,Corte,57.16,2026-03-22,Pix
16298,2625,22,Asa Norte,Sobrancelha,34.28,2026-02-23,Pix
16299,1462,32,Asa Norte,Sobrancelha,32.78,2026-03-16,Pix
16300,2474,22,Ceilândia,Corte,45.08,2025-07-12,Cartão
16301,995,13,Taguatinga,Hidratação,65.87,2025-07-18,Dinheiro
16302,1055,26,Asa Sul,Hidratação,104.81,2026-04-19,Dinheiro
16303,1527,16,Asa Norte,Sobrancelha,27.93,2024-08-20,Cartão
16304,1525,38,Asa Sul,Corte,40.94,2025-03-24,Dinheiro
16305,2899,37,Ceilândia,Barba,44.26,2024-11-18,Pix
16306,2113,40,Ceilândia,Sobrancelha,24.62,2025-06-01,Cartão
16307,1464,7,Asa Sul,Corte,52.76,2025-02-26,Dinheiro
16308,580,37,Ceilândia,Sobrancelha,28.33,2024-12-18,Dinheiro
16309,321,3,Taguatinga,Barba,34.22,2025-10-22,Dinheiro
16310,1649,32,Ceilândia,Pigmentação,70.51,2026-01-13,Cartão
16311,9,3,Ceilândia,Pigmentação,72.16,2025-01-22,Cartão
16312,2760,25,Ceilândia,Corte,67.91,2025-06-07,Pix
16313,1939,8,Asa Norte,Barba,39.26,2026-04-14,Pix
16314,163,26,Taguatinga,Sobrancelha,32.05,2025-11-13,Cartão
16315,854,15,Taguatinga,Hidratação,87.76,2026-01-21,Pix
16316,251,23,Ceilândia,Pigmentação,73.53,2024-08-01,Pix
16317,225,21,Ceilândia,Sobrancelha,22.69,2025-01-21,Cartão
16318,1558,4,Ceilândia,Sobrancelha,24.73,2025-08-08,Dinheiro
16319,1209,27,Asa Norte,Hidratação,63.36,2025-11-07,Cartão
16320,1686,31,Asa Sul,Sobrancelha,24.54,2025-05-28,Cartão
16321,439,10,Asa Norte,Corte,63.01,2025-06-12,Pix
16322,2593,25,Taguatinga,Sobrancelha,26.43,2025-09-01,Dinheiro
16323,943,33,Asa Sul,Pigmentação,78.39,2026-02-15,Dinheiro
16324,174,8,Asa Norte,Sobrancelha,34.87,2024-11-23,Pix
16325,2088,12,Asa Sul,Pigmentação,78.76,2024-10-09,Dinheiro
16326,2126,38,Asa Norte,Pigmentação,77.88,2024-09-30,Pix
16327,1420,19,Asa Sul,Sobrancelha,29.78,2024-08-08,Cartão
16328,1109,6,Asa Sul,Corte,67.1,2024-05-22,Pix
16329,981,2,Taguatinga,Pigmentação,87.52,2026-01-08,Cartão
16330,2264,15,Ceilândia,Sobrancelha,26.52,2025-06-04,Cartão
16331,1247,21,Taguatinga,Pigmentação,82.82,2025-04-05,Cartão
16332,52,39,Asa Sul,Pigmentação,68.38,2024-07-30,Cartão
16333,1591,11,Asa Norte,Pigmentação,88.15,2026-03-23,Dinheiro
16334,2360,39,Asa Sul,Corte,61.02,2025-10-10,Dinheiro
16335,1753,40,Asa Sul,Pigmentação,85.98,2024-06-28,Dinheiro
16336,237,22,Taguatinga,Sobrancelha,25.58,2024-09-24,Pix
16337,1006,37,Ceilândia,Corte,47.61,2025-09-05,Cartão
16338,907,5,Taguatinga,Pigmentação,85.35,2025-03-20,Cartão
16339,920,9,Asa Norte,Hidratação,64.81,2024-12-17,Dinheiro
16340,1046,24,Ceilândia,Barba,42.29,2025-06-19,Cartão
16341,699,28,Ceilândia,Hidratação,102.97,2024-10-10,Cartão
16342,1179,7,Asa Sul,Sobrancelha,25.37,2025-11-25,Pix
16343,722,31,Asa Sul,Corte,69.94,2025-03-21,Dinheiro
16344,1738,31,Asa Norte,Sobrancelha,31.69,2024-12-14,Pix
16345,273,8,Taguatinga,Sobrancelha,33.53,2025-05-17,Pix
16346,723,1,Ceilândia,Sobrancelha,27.32,2025-10-29,Cartão
16347,1670,15,Asa Sul,Sobrancelha,20.26,2024-10-12,Cartão
16348,1315,34,Taguatinga,Sobrancelha,34.68,2024-12-14,Cartão
16349,2097,7,Asa Sul,Sobrancelha,28.92,2026-02-02,Cartão
16350,873,33,Asa Sul,Barba,35.63,2026-03-12,Cartão
16351,696,14,Asa Sul,Hidratação,115.62,2025-12-06,Dinheiro
16352,2248,31,Taguatinga,Pigmentação,63.17,2025-10-24,Cartão
16353,1423,33,Taguatinga,Sobrancelha,22.01,2026-03-20,Dinheiro
16354,30,4,Taguatinga,Sobrancelha,23.22,2025-12-16,Dinheiro
16355,1863,5,Ceilândia,Hidratação,72.18,2025-03-16,Cartão
16356,2719,32,Taguatinga,Pigmentação,81.74,2025-02-28,Pix
16357,49,33,Asa Sul,Hidratação,97.17,2025-10-01,Pix
16358,885,30,Ceilândia,Barba,33.34,2025-04-07,Dinheiro
16359,2745,37,Asa Norte,Barba,43.66,2024-05-27,Pix
16360,1777,4,Ceilândia,Corte,47.87,2025-05-11,Pix
16361,464,2,Ceilândia,Sobrancelha,33.34,2024-12-16,Cartão
16362,663,8,Asa Norte,Sobrancelha,30.26,2025-11-10,Dinheiro
16363,2335,23,Asa Sul,Pigmentação,67.1,2024-10-07,Dinheiro
16364,1126,22,Taguatinga,Pigmentação,77.42,2024-12-26,Cartão
16365,221,5,Asa Norte,Corte,59.59,2026-01-03,Dinheiro
16366,1165,22,Taguatinga,Hidratação,110.92,2024-08-25,Pix
16367,177,3,Asa Norte,Hidratação,83.35,2025-11-01,Pix
16368,1122,39,Taguatinga,Sobrancelha,25.53,2024-08-13,Cartão
16369,2279,22,Asa Norte,Sobrancelha,31.98,2024-12-27,Dinheiro
16370,2367,27,Taguatinga,Corte,55.42,2025-01-28,Dinheiro
16371,722,24,Asa Sul,Sobrancelha,25.9,2025-09-30,Pix
16372,1679,5,Taguatinga,Pigmentação,52.31,2025-01-05,Dinheiro
16373,853,37,Ceilândia,Pigmentação,63.49,2024-08-21,Pix
16374,312,20,Asa Norte,Sobrancelha,29.3,2025-10-16,Pix
16375,1682,33,Taguatinga,Sobrancelha,29.51,2025-01-13,Pix
16376,887,36,Taguatinga,Barba,40.89,2025-07-22,Dinheiro
16377,2021,37,Asa Sul,Barba,44.22,2026-02-15,Pix
16378,1642,21,Ceilândia,Hidratação,97.41,2024-06-27,Cartão
16379,951,13,Asa Norte,Sobrancelha,32.29,2025-05-12,Dinheiro
16380,321,25,Taguatinga,Corte,52.38,2026-04-10,Dinheiro
16381,2226,38,Taguatinga,Hidratação,68.37,2024-10-20,Pix
16382,2925,27,Asa Sul,Hidratação,65.96,2025-12-28,Dinheiro
16383,1596,23,Asa Sul,Pigmentação,86.6,2025-10-11,Pix
16384,544,13,Asa Norte,Barba,31.49,2025-09-27,Cartão
16385,1937,14,Asa Sul,Pigmentação,69.2,2025-11-09,Cartão
16386,2793,15,Asa Sul,Corte,47.59,2025-03-10,Dinheiro
16387,1938,23,Taguatinga,Corte,64.86,2025-09-18,Dinheiro
16388,1961,38,Asa Norte,Hidratação,102.11,2024-06-09,Pix
16389,62,34,Taguatinga,Hidratação,95.45,2025-06-04,Dinheiro
16390,2431,18,Ceilândia,Hidratação,100.6,2025-01-13,Cartão
16391,1073,16,Taguatinga,Barba,28.31,2025-12-06,Cartão
16392,1205,31,Asa Sul,Pigmentação,84.57,2025-02-15,Pix
16393,817,9,Ceilândia,Pigmentação,67.32,2025-09-11,Cartão
16394,713,16,Ceilândia,Hidratação,67.22,2025-05-17,Cartão
16395,2641,2,Asa Sul,Barba,26.75,2025-09-23,Dinheiro
16396,2616,27,Taguatinga,Pigmentação,82.47,2026-01-19,Pix
16397,1287,40,Taguatinga,Pigmentação,63.5,2024-12-27,Cartão
16398,2907,17,Asa Sul,Pigmentação,86.23,2025-03-01,Cartão
16399,2994,35,Taguatinga,Hidratação,65.65,2024-09-15,Cartão
16400,2251,25,Taguatinga,Sobrancelha,28.92,2025-03-09,Cartão
16401,2546,33,Taguatinga,Sobrancelha,23.2,2025-05-02,Pix
16402,2692,30,Asa Norte,Hidratação,98.5,2025-06-24,Dinheiro
16403,648,31,Asa Norte,Sobrancelha,25.07,2025-08-17,Pix
16404,1069,4,Asa Norte,Barba,34.53,2026-04-14,Dinheiro
16405,787,8,Asa Norte,Corte,47.05,2024-09-11,Pix
16406,2737,32,Ceilândia,Pigmentação,68.98,2024-11-19,Pix
16407,162,2,Asa Sul,Pigmentação,59.92,2025-06-06,Pix
16408,651,15,Taguatinga,Sobrancelha,32.94,2025-03-14,Cartão
16409,2703,23,Ceilândia,Pigmentação,83.81,2024-10-14,Cartão
16410,2454,19,Asa Sul,Barba,31.77,2026-02-02,Pix
16411,1442,4,Asa Norte,Sobrancelha,32.61,2025-07-28,Pix
16412,429,16,Asa Norte,Pigmentação,83.73,2024-07-10,Cartão
16413,2645,6,Asa Norte,Hidratação,63.16,2025-02-01,Cartão
16414,2754,2,Ceilândia,Hidratação,71.22,2025-08-12,Dinheiro
16415,2091,16,Taguatinga,Corte,59.0,2025-03-17,Pix
16416,1390,38,Asa Norte,Pigmentação,83.93,2024-10-23,Cartão
16417,1784,29,Taguatinga,Sobrancelha,22.27,2026-02-23,Dinheiro
16418,624,27,Asa Sul,Sobrancelha,25.2,2026-01-20,Pix
16419,530,30,Asa Norte,Sobrancelha,32.37,2024-11-02,Cartão
16420,819,3,Asa Sul,Corte,58.46,2024-07-18,Cartão
16421,2999,36,Ceilândia,Sobrancelha,31.08,2026-02-27,Cartão
16422,2429,30,Ceilândia,Corte,54.65,2024-05-29,Cartão
16423,1541,3,Asa Sul,Corte,68.37,2026-04-10,Pix
16424,36,26,Asa Norte,Barba,35.3,2024-08-03,Pix
16425,2853,3,Ceilândia,Barba,41.22,2025-12-01,Pix
16426,530,11,Asa Norte,Barba,28.98,2026-04-01,Cartão
16427,2307,9,Asa Norte,Barba,37.32,2024-07-30,Cartão
16428,1063,21,Asa Sul,Barba,35.53,2024-12-25,Pix
16429,2162,6,Asa Sul,Barba,35.79,2024-09-11,Dinheiro
16430,469,21,Taguatinga,Sobrancelha,20.79,2025-08-03,Cartão
16431,1111,25,Asa Norte,Sobrancelha,28.38,2025-01-29,Pix
16432,2129,9,Taguatinga,Sobrancelha,24.74,2025-04-19,Pix
16433,1535,40,Asa Sul,Hidratação,112.34,2024-09-04,Dinheiro
16434,908,21,Ceilândia,Sobrancelha,26.73,2025-09-27,Pix
16435,918,30,Asa Sul,Sobrancelha,26.27,2025-06-09,Pix
16436,533,23,Taguatinga,Pigmentação,55.47,2024-12-04,Dinheiro
16437,2674,14,Ceilândia,Barba,44.75,2025-07-07,Dinheiro
16438,2552,4,Asa Norte,Barba,29.11,2024-09-01,Dinheiro
16439,2589,34,Asa Sul,Sobrancelha,21.94,2026-01-31,Dinheiro
16440,2951,39,Asa Sul,Corte,60.01,2025-01-29,Cartão
16441,1426,29,Asa Sul,Corte,66.35,2026-01-20,Pix
16442,2691,5,Taguatinga,Pigmentação,88.58,2025-03-27,Pix
16443,1355,2,Taguatinga,Barba,43.34,2024-06-10,Pix
16444,1618,29,Ceilândia,Sobrancelha,27.56,2026-01-10,Dinheiro
16445,2118,30,Taguatinga,Barba,32.27,2026-04-14,Dinheiro
16446,1696,6,Asa Sul,Pigmentação,76.38,2025-08-20,Dinheiro
16447,26,5,Taguatinga,Hidratação,114.74,2024-06-01,Cartão
16448,1543,25,Asa Norte,Barba,26.25,2025-05-02,Pix
16449,2178,22,Asa Norte,Sobrancelha,21.54,2024-11-11,Pix
16450,1108,16,Asa Sul,Pigmentação,76.56,2025-04-17,Dinheiro
16451,652,35,Asa Norte,Barba,26.63,2026-04-26,Cartão
16452,1950,26,Ceilândia,Pigmentação,73.72,2024-11-20,Cartão
16453,2565,15,Asa Norte,Hidratação,83.87,2026-04-03,Cartão
16454,771,35,Ceilândia,Pigmentação,58.22,2024-12-23,Dinheiro
16455,583,15,Asa Norte,Pigmentação,59.12,2026-01-18,Cartão
16456,92,13,Taguatinga,Pigmentação,86.67,2024-08-03,Cartão
16457,2868,34,Asa Sul,Corte,55.12,2025-09-13,Pix
16458,1277,32,Taguatinga,Hidratação,60.84,2025-04-14,Dinheiro
16459,956,38,Taguatinga,Corte,53.73,2025-06-06,Pix
16460,1639,20,Ceilândia,Pigmentação,61.98,2025-03-12,Dinheiro
16461,549,16,Taguatinga,Pigmentação,73.87,2025-11-01,Cartão
16462,1748,6,Taguatinga,Barba,37.45,2025-01-28,Dinheiro
16463,2996,32,Ceilândia,Corte,50.7,2024-09-26,Cartão
16464,2498,27,Asa Norte,Hidratação,76.69,2024-11-18,Dinheiro
16465,1921,8,Ceilândia,Sobrancelha,26.2,2024-09-14,Pix
16466,1334,39,Asa Sul,Pigmentação,56.14,2025-11-01,Pix
16467,405,23,Asa Norte,Pigmentação,88.76,2026-02-22,Pix
16468,1730,4,Asa Sul,Barba,44.85,2025-01-26,Cartão
16469,666,32,Asa Sul,Corte,61.32,2026-02-08,Cartão
16470,2688,23,Asa Norte,Hidratação,61.22,2025-02-09,Cartão
16471,2987,7,Asa Norte,Corte,49.23,2024-09-28,Pix
16472,503,16,Taguatinga,Hidratação,114.79,2024-10-16,Pix
16473,1436,35,Asa Norte,Barba,31.37,2025-11-23,Cartão
16474,366,9,Asa Sul,Hidratação,115.26,2025-11-01,Cartão
16475,1276,40,Ceilândia,Hidratação,118.82,2024-12-16,Cartão
16476,2075,30,Taguatinga,Barba,30.12,2024-09-11,Dinheiro
16477,2721,37,Ceilândia,Pigmentação,74.65,2025-11-01,Pix
16478,2217,38,Ceilândia,Sobrancelha,22.84,2025-08-02,Dinheiro
16479,384,2,Taguatinga,Barba,38.17,2024-08-01,Dinheiro
16480,1806,14,Ceilândia,Hidratação,79.0,2025-08-06,Cartão
16481,969,10,Taguatinga,Hidratação,69.98,2026-04-02,Pix
16482,2431,32,Asa Sul,Barba,32.84,2025-12-15,Pix
16483,2624,5,Asa Norte,Barba,35.89,2026-02-18,Dinheiro
16484,1931,38,Ceilândia,Barba,25.52,2025-07-13,Dinheiro
16485,1956,40,Taguatinga,Sobrancelha,33.46,2024-10-13,Cartão
16486,2640,27,Asa Sul,Sobrancelha,31.55,2024-11-20,Cartão
16487,2128,17,Ceilândia,Pigmentação,57.56,2025-07-02,Dinheiro
16488,1963,29,Asa Sul,Hidratação,113.08,2025-08-17,Cartão
16489,48,31,Asa Norte,Pigmentação,,2025-03-19,Dinheiro
16490,2949,36,Ceilândia,Corte,58.15,2026-04-08,Dinheiro
16491,1624,8,Taguatinga,Corte,43.92,2025-08-04,Pix
16492,756,23,Asa Norte,Corte,57.98,2025-05-27,Dinheiro
16493,574,26,Asa Norte,Pigmentação,57.98,2025-08-26,Dinheiro
16494,972,3,Asa Sul,Pigmentação,68.36,2026-02-26,Cartão
16495,110,20,Asa Norte,Hidratação,71.62,2025-08-15,Dinheiro
16496,2567,11,Taguatinga,Sobrancelha,33.88,2025-12-22,Pix
16497,217,25,Asa Sul,Sobrancelha,28.97,2025-06-14,Pix
16498,1870,4,Taguatinga,Sobrancelha,33.83,2026-04-14,Pix
16499,1056,37,Ceilândia,Barba,42.55,2026-03-10,Dinheiro
16500,2555,39,Ceilândia,Pigmentação,87.36,2024-07-27,Dinheiro
16501,1652,21,Ceilândia,Sobrancelha,20.57,2025-11-13,Dinheiro
16502,2613,27,Asa Norte,Barba,28.54,2024-10-17,Cartão
16503,2858,33,Asa Norte,Hidratação,93.68,2025-07-11,Pix
16504,1566,30,Taguatinga,Corte,41.67,2026-04-23,Dinheiro
16505,746,1,Taguatinga,Barba,29.41,2024-07-11,Dinheiro
16506,415,7,Ceilândia,Pigmentação,50.84,2024-10-15,Pix
16507,1791,17,Asa Norte,Corte,48.35,2025-04-18,Dinheiro
16508,2930,8,Asa Norte,Hidratação,71.83,2024-07-16,Dinheiro
16509,776,4,Asa Norte,Pigmentação,52.19,2024-11-10,Cartão
16510,1240,30,Taguatinga,Sobrancelha,33.79,2025-08-29,Cartão
16511,2895,7,Taguatinga,Sobrancelha,20.69,2024-09-30,Dinheiro
16512,1443,10,Taguatinga,Hidratação,66.63,2024-05-23,Dinheiro
16513,1342,6,Asa Sul,Barba,32.39,2025-11-26,Dinheiro
16514,1399,36,Asa Norte,Hidratação,107.74,2024-06-17,Dinheiro
16515,1170,19,Asa Sul,Corte,40.87,2024-12-12,Dinheiro
16516,701,36,Asa Norte,Corte,44.21,2025-10-17,Cartão
16517,418,17,Asa Norte,Pigmentação,55.77,2025-03-30,Cartão
16518,2453,9,Asa Sul,Sobrancelha,21.96,2024-07-09,Dinheiro
16519,1764,5,Asa Sul,Corte,69.87,2025-09-08,Pix
16520,1750,27,Asa Norte,Barba,27.19,2024-08-22,Cartão
16521,1066,33,Taguatinga,Corte,49.69,2024-09-14,Pix
16522,2210,11,Taguatinga,Barba,39.58,2026-01-08,Cartão
16523,451,3,Asa Norte,Pigmentação,67.01,2025-09-08,Pix
16524,2381,29,Ceilândia,Hidratação,82.26,2024-06-27,Dinheiro
16525,248,15,Ceilândia,Sobrancelha,24.27,2024-11-17,Pix
16526,520,38,Asa Norte,Hidratação,102.32,2024-06-10,Cartão
16527,2309,34,Ceilândia,Pigmentação,55.26,2025-10-15,Dinheiro
16528,2982,32,Asa Norte,Corte,69.9,2025-04-25,Cartão
16529,970,14,Asa Norte,Sobrancelha,26.56,2026-03-23,Pix
16530,31,39,Asa Sul,Corte,64.04,2026-03-11,Cartão
16531,2989,17,Ceilândia,Barba,25.88,2025-01-21,Pix
16532,378,1,Ceilândia,Corte,53.31,2026-04-16,Dinheiro
16533,1515,29,Asa Sul,Sobrancelha,23.88,2025-02-17,Cartão
16534,177,10,Ceilândia,Pigmentação,83.3,2026-03-06,Cartão
16535,664,12,Taguatinga,Sobrancelha,26.1,2024-08-01,Cartão
16536,376,6,Taguatinga,Hidratação,107.34,2024-10-21,Cartão
16537,2143,26,Asa Norte,Pigmentação,71.05,2024-09-16,Dinheiro
16538,1912,6,Asa Norte,Hidratação,110.53,2025-12-25,Pix
16539,2977,38,Taguatinga,Barba,27.16,2024-09-27,Cartão
16540,1396,40,Ceilândia,Corte,56.72,2025-11-26,Dinheiro
16541,1597,29,Taguatinga,Corte,66.35,2025-05-12,Dinheiro
16542,2214,30,Taguatinga,Hidratação,95.29,2026-01-09,Pix
16543,2609,15,Asa Sul,Hidratação,95.87,2026-03-19,Pix
16544,1535,38,Asa Sul,Hidratação,87.63,2025-04-05,Pix
16545,2187,10,Taguatinga,Sobrancelha,23.59,2024-09-21,Dinheiro
16546,1225,2,Ceilândia,Barba,40.84,2024-11-01,Dinheiro
16547,2852,3,Asa Sul,Sobrancelha,22.83,2024-07-27,Dinheiro
16548,477,12,Taguatinga,Pigmentação,89.52,2024-05-30,Pix
16549,2495,1,Taguatinga,Corte,68.45,2025-12-28,Cartão
16550,2590,16,Asa Norte,Barba,29.67,2024-11-14,Pix
16551,1272,19,Taguatinga,Pigmentação,59.68,2025-09-26,Cartão
16552,425,13,Asa Sul,Corte,69.71,2026-04-01,Dinheiro
16553,2492,12,Asa Sul,Corte,56.26,2025-05-10,Pix
16554,424,13,Ceilândia,Barba,32.14,2025-04-25,Pix
16555,2392,35,Taguatinga,Pigmentação,65.5,2025-06-01,Pix
16556,2676,25,Asa Sul,Corte,59.41,2026-02-09,Cartão
16557,594,21,Asa Norte,Barba,40.62,2026-05-03,Dinheiro
16558,181,7,Asa Norte,Corte,56.33,2026-02-13,Pix
16559,307,7,Asa Sul,Sobrancelha,27.97,2024-06-04,Cartão
16560,2128,13,Taguatinga,Barba,29.66,2025-02-06,Dinheiro
16561,1301,33,Asa Norte,Sobrancelha,24.47,2025-05-23,Pix
16562,1471,7,Asa Norte,Corte,51.25,2025-08-28,Dinheiro
16563,867,40,Taguatinga,Sobrancelha,21.59,2025-12-25,Pix
16564,917,36,Asa Norte,Pigmentação,88.06,2024-06-29,Dinheiro
16565,2205,3,Asa Sul,Barba,39.75,2026-02-19,Pix
16566,1722,28,Ceilândia,Sobrancelha,26.73,2025-06-29,Dinheiro
16567,11,17,Asa Norte,Hidratação,109.43,2024-10-31,Pix
16568,1237,1,Asa Sul,Sobrancelha,34.88,2026-03-28,Cartão
16569,534,4,Ceilândia,Hidratação,89.66,2024-10-01,Cartão
16570,1007,35,Taguatinga,Barba,27.24,2025-07-25,Cartão
16571,909,23,Asa Norte,Corte,59.24,2025-09-23,Pix
16572,905,38,Asa Sul,Hidratação,95.28,2026-01-09,Dinheiro
16573,1276,18,Taguatinga,Corte,51.26,2026-02-16,Dinheiro
16574,1435,10,Asa Sul,Barba,25.36,2025-05-14,Pix
16575,2555,10,Ceilândia,Hidratação,74.44,2025-11-19,Cartão
16576,1816,16,Taguatinga,Corte,40.35,2024-12-27,Pix
16577,1991,3,Taguatinga,Barba,35.77,2024-12-30,Dinheiro
16578,2722,22,Taguatinga,Hidratação,114.0,2024-08-10,Dinheiro
16579,1195,16,Asa Sul,Corte,43.18,2025-05-01,Dinheiro
16580,292,25,Taguatinga,Sobrancelha,24.19,2026-04-07,Dinheiro
16581,2878,34,Ceilândia,Hidratação,66.91,2024-10-02,Pix
16582,805,17,Asa Norte,Barba,33.97,2025-04-28,Dinheiro
16583,1390,21,Taguatinga,Pigmentação,54.93,2024-12-29,Cartão
16584,898,14,Taguatinga,Pigmentação,62.25,2025-04-07,Pix
16585,241,9,Asa Norte,Barba,31.95,2025-04-01,Dinheiro
16586,2161,8,Taguatinga,Pigmentação,89.87,2026-02-09,Dinheiro
16587,2377,10,Taguatinga,Hidratação,81.96,2024-06-13,Cartão
16588,1997,36,Taguatinga,Pigmentação,59.48,2024-06-22,Dinheiro
16589,136,2,Taguatinga,Corte,67.35,2025-02-19,Dinheiro
16590,2825,39,Ceilândia,Sobrancelha,30.31,2024-05-20,Cartão
16591,94,19,Asa Sul,Hidratação,85.58,2025-07-10,Dinheiro
16592,1228,20,Ceilândia,Barba,44.34,2025-05-04,Dinheiro
16593,1694,16,Ceilândia,Hidratação,118.15,2025-04-27,Pix
16594,2763,7,Asa Norte,Hidratação,64.32,2025-04-28,Dinheiro
16595,1335,1,Asa Sul,Sobrancelha,26.07,2025-10-31,Cartão
16596,871,19,Asa Norte,Barba,40.89,2025-02-05,Pix
16597,1864,8,Asa Sul,Sobrancelha,34.4,2026-03-05,Pix
16598,1006,34,Asa Sul,Corte,45.11,2025-09-06,Cartão
16599,1492,5,Asa Norte,Corte,62.85,2026-01-21,Cartão
16600,1566,18,Asa Norte,Corte,43.3,2026-02-12,Cartão
16601,306,1,Asa Sul,Pigmentação,74.97,2025-08-29,Dinheiro
16602,60,5,Ceilândia,Pigmentação,81.37,2025-03-14,Dinheiro
16603,1234,36,Asa Norte,Sobrancelha,33.22,2024-10-14,Cartão
16604,2054,4,Taguatinga,Corte,68.43,2025-09-17,Cartão
16605,660,22,Asa Sul,Hidratação,85.48,2025-01-13,Dinheiro
16606,110,31,Ceilândia,Pigmentação,57.21,2026-03-13,Cartão
16607,803,22,Asa Norte,Pigmentação,86.59,2024-09-02,Pix
16608,1352,9,Asa Sul,Hidratação,110.67,2025-02-27,Dinheiro
16609,477,13,Asa Norte,Barba,33.13,2026-01-11,Dinheiro
16610,361,22,Ceilândia,Pigmentação,62.48,2025-11-13,Dinheiro
16611,2526,22,Ceilândia,Sobrancelha,33.83,2026-04-20,Cartão
16612,311,19,Asa Sul,Barba,40.35,2025-06-16,Pix
16613,1925,7,Asa Norte,Corte,45.45,2025-11-12,Cartão
16614,2541,8,Ceilândia,Corte,41.81,2026-02-21,Dinheiro
16615,2457,38,Taguatinga,Pigmentação,62.37,2024-09-07,Dinheiro
16616,2927,33,Taguatinga,Pigmentação,50.73,2026-01-14,Pix
16617,1063,34,Taguatinga,Hidratação,82.01,2024-09-09,Pix
16618,2064,15,Asa Norte,Barba,26.66,2024-06-19,Pix
16619,2468,7,Ceilândia,Pigmentação,81.1,2025-09-26,Pix
16620,1901,17,Ceilândia,Sobrancelha,28.88,2025-08-29,Pix
16621,1220,9,Taguatinga,Hidratação,115.32,2024-05-18,Cartão
16622,2942,27,Asa Norte,Hidratação,,2025-11-07,Pix
16623,393,30,Asa Norte,Pigmentação,75.46,2025-08-15,Pix
16624,2241,26,Ceilândia,Pigmentação,77.56,2025-06-12,Pix
16625,2381,9,Asa Norte,Barba,44.8,2024-11-21,Dinheiro
16626,2020,15,Asa Norte,Barba,43.82,2025-12-26,Dinheiro
16627,1206,38,Ceilândia,Sobrancelha,30.16,2024-07-31,Cartão
16628,872,8,Ceilândia,Pigmentação,76.12,2025-01-20,Dinheiro
16629,44,18,Ceilândia,Corte,53.11,2024-05-24,Dinheiro
16630,2815,16,Taguatinga,Hidratação,67.84,2024-12-10,Dinheiro
16631,677,30,Asa Norte,Corte,49.29,2025-02-12,Pix
16632,415,8,Taguatinga,Sobrancelha,26.88,2025-04-25,Cartão
16633,1499,17,Asa Sul,Sobrancelha,28.75,2026-03-14,Dinheiro
16634,402,25,Asa Norte,Pigmentação,86.69,2024-11-23,Pix
16635,1202,25,Ceilândia,Pigmentação,61.45,2024-11-25,Dinheiro
16636,2673,38,Asa Sul,Hidratação,77.4,2025-08-16,Cartão
16637,695,2,Ceilândia,Pigmentação,82.98,2024-08-22,Cartão
16638,670,34,Ceilândia,Hidratação,83.53,2024-07-06,Pix
16639,1850,11,Ceilândia,Sobrancelha,30.91,2024-12-01,Dinheiro
16640,314,16,Ceilândia,Barba,41.88,2024-11-05,Cartão
16641,1910,34,Asa Sul,Corte,53.75,2026-02-19,Dinheiro
16642,2120,13,Ceilândia,Sobrancelha,21.34,2025-05-02,Cartão
16643,2265,18,Taguatinga,Hidratação,72.99,2025-07-15,Pix
16644,230,27,Ceilândia,Hidratação,72.21,2025-04-17,Dinheiro
16645,2418,40,Asa Norte,Sobrancelha,32.85,2025-08-20,Cartão
16646,427,14,Ceilândia,Pigmentação,76.72,2025-07-14,Dinheiro
16647,352,2,Taguatinga,Hidratação,103.32,2025-02-15,Pix
16648,21,19,Taguatinga,Pigmentação,79.16,2025-09-17,Pix
16649,2909,2,Asa Sul,Barba,25.15,2024-09-15,Cartão
16650,2118,3,Asa Sul,Pigmentação,77.22,2025-10-17,Pix
16651,1537,6,Asa Norte,Barba,43.85,2025-01-11,Pix
16652,1889,4,Taguatinga,Sobrancelha,22.54,2025-12-22,Dinheiro
16653,2795,17,Ceilândia,Hidratação,95.91,2025-03-05,Dinheiro
16654,2438,21,Ceilândia,Corte,52.92,2025-05-02,Dinheiro
16655,268,23,Ceilândia,Corte,59.86,2025-09-06,Dinheiro
16656,2063,20,Taguatinga,Sobrancelha,31.83,2025-05-19,Pix
16657,2237,24,Taguatinga,Sobrancelha,20.02,2025-07-31,Cartão
16658,1816,12,Asa Sul,Corte,58.74,2025-02-24,Pix
16659,5,27,Asa Sul,Pigmentação,81.91,2024-07-29,Cartão
16660,1767,11,Ceilândia,Pigmentação,50.08,2024-07-15,Cartão
16661,2239,22,Asa Sul,Pigmentação,66.09,2025-08-02,Cartão
16662,651,14,Taguatinga,Hidratação,107.88,2024-07-14,Cartão
16663,635,27,Asa Sul,Corte,55.95,2024-09-25,Pix
16664,420,20,Asa Norte,Corte,68.01,2025-04-15,Cartão
16665,1937,16,Asa Sul,Sobrancelha,21.12,2025-07-18,Pix
16666,409,40,Asa Sul,Pigmentação,62.44,2026-05-01,Cartão
16667,2546,26,Ceilândia,Barba,27.17,2025-05-13,Cartão
16668,2834,24,Asa Norte,Sobrancelha,31.69,2025-11-03,Dinheiro
16669,2305,37,Ceilândia,Hidratação,110.63,2025-04-26,Cartão
